code_module,code_presentation,id_student,mean_score,max_score,min_score,std_score,n_assessments_submitted,total_weighted_score,mean_submission_date,late_submissions
BBB,2014J,2278390,78.8,100.0,50.0,19.421637418096342,5,71.9,105.4,0
BBB,2014J,2281286,71.6,100.0,62.0,16.00937225502612,5,65.25,107.0,0
BBB,2014J,2296716,1.0,1.0,1.0,0.0,1,0.0,13.0,0
BBB,2014J,2299745,27.5,54.0,1.0,37.476659402887016,2,5.4,35.0,0
BBB,2014J,2318161,53.2,75.0,1.0,31.720655730927128,5,62.75,106.4,0
BBB,2014J,2321660,72.6,100.0,64.0,15.420765220960986,5,65.45,108.4,0
BBB,2014J,2326401,66.0,68.0,64.0,2.8284271247461903,2,20.0,108.5,0
BBB,2014J,2333415,63.4,81.0,1.0,35.00428545192717,5,78.35,99.6,0
BBB,2014J,2346145,66.8,87.0,1.0,36.95537849894112,5,84.15,105.2,0
BBB,2014J,2353764,56.0,100.0,38.0,24.939927826679853,5,44.3,110.0,0
BBB,2014J,2363168,80.0,100.0,66.0,12.708265027138834,5,72.85,106.0,0
BBB,2014J,2375759,84.8,100.0,78.0,8.786353054595518,5,81.6,113.2,0
BBB,2014J,2385665,80.2,100.0,45.0,20.692993983471798,5,71.25,107.4,0
BBB,2014J,2386867,90.0,100.0,80.0,14.142135623730951,2,8.0,33.0,0
BBB,2014J,2394741,25.5,50.0,1.0,34.64823227814083,2,5.0,34.5,0
BBB,2014J,2399380,100.0,100.0,100.0,0.0,1,0.0,19.0,0
BBB,2014J,2401304,73.6,100.0,60.0,15.725775020646834,5,66.05,107.2,0
BBB,2014J,2407594,71.8,100.0,58.0,17.326280616450838,5,67.45,102.4,0
BBB,2014J,2410544,81.25,100.0,65.0,14.361406616345072,5,50.5,109.0,0
BBB,2014J,2414945,78.33333333333333,100.0,64.0,19.087517736293876,3,20.6,63.0,0
BBB,2014J,2423078,70.0,100.0,40.0,42.42640687119285,2,4.0,33.5,0
BBB,2014J,2426442,35.5,70.0,1.0,48.79036790187178,2,7.0,33.5,0
BBB,2014J,2426864,46.6,72.0,1.0,27.134848442547085,5,58.65,111.6,0
BBB,2014J,2428341,67.0,100.0,39.0,22.7705950734714,5,53.849999999999994,107.2,0
BBB,2014J,2432551,79.5,100.0,58.0,22.590558499809905,4,42.5,77.75,0
BBB,2014J,2436711,65.2,100.0,46.0,21.844907873461036,5,59.7,105.0,0
BBB,2014J,2444705,47.6,74.0,1.0,27.951744131627994,5,61.5,106.2,0
BBB,2014J,2446694,75.0,100.0,50.0,35.35533905932738,2,5.0,41.0,0
BBB,2014J,2448699,77.0,100.0,54.0,32.526911934581186,2,5.4,33.0,0
BBB,2014J,2449399,62.2,80.0,1.0,34.27389677290868,5,78.35,108.2,0
BBB,2014J,2462576,80.8,100.0,70.0,13.535139452550904,5,74.4,112.0,0
BBB,2014J,2464901,1.0,1.0,1.0,0.0,1,0.0,-2.0,0
BBB,2014J,2475591,72.6,100.0,60.0,15.678010077812809,5,66.05,105.8,0
BBB,2014J,2482994,49.0,49.0,49.0,0.0,1,4.9,61.0,0
BBB,2014J,2486159,75.0,100.0,66.0,14.106735979665885,5,68.6,103.0,0
BBB,2014J,2487430,54.4,72.0,1.0,29.988331063932186,5,67.3,103.0,0
BBB,2014J,2487573,50.8,70.0,1.0,28.49034924320866,5,65.8,96.4,0
BBB,2014J,2494258,51.8,70.0,1.0,28.58671019897183,5,63.8,104.8,0
BBB,2014J,2497189,100.0,100.0,100.0,0.0,1,0.0,24.0,0
BBB,2014J,2497624,75.6,100.0,66.0,13.903237033151667,5,69.35,103.6,0
BBB,2014J,2511519,85.0,100.0,70.0,10.606601717798213,5,79.75,105.0,0
BBB,2014J,2520290,51.2,65.0,1.0,28.146047679914137,5,64.5,106.8,0
BBB,2014J,2520649,65.0,100.0,45.0,20.844663585675832,5,55.7,108.8,0
BBB,2014J,2537934,46.333333333333336,78.0,1.0,40.27819923151149,3,19.8,59.666666666666664,0
BBB,2014J,2542310,100.0,100.0,100.0,0.0,1,0.0,19.0,0
BBB,2014J,2545047,75.0,100.0,65.0,14.212670403551895,5,69.2,104.0,0
BBB,2014J,2552708,81.4,100.0,50.0,18.83613548475377,5,81.45,104.4,0
BBB,2014J,2559992,92.33333333333333,100.0,84.0,8.020806277010644,3,27.0,70.33333333333333,0
BBB,2014J,2567715,53.4,72.0,1.0,29.610808837314796,5,67.9,104.8,0
BBB,2014J,2570396,58.8,78.0,1.0,32.782617345172426,5,71.5,101.8,0
BBB,2014J,2576637,79.2,100.0,68.0,12.457929201917947,5,75.2,102.0,0
BBB,2014J,2578532,82.2,100.0,73.0,10.940749517286282,5,78.1,104.8,0
BBB,2014J,2580626,68.2,92.0,1.0,38.15363678602605,5,87.0,101.4,0
BBB,2014J,2594368,64.4,100.0,52.0,20.21880312976018,5,56.0,108.2,0
BBB,2014J,2599784,54.6,100.0,38.0,25.647611974606917,5,43.0,104.4,0
BBB,2014J,2610745,71.0,100.0,58.0,17.204650534085253,5,65.75,105.6,0
BBB,2014J,2611512,72.33333333333333,100.0,57.0,24.006943440041116,3,17.7,69.33333333333333,0
BBB,2014J,2614777,78.0,100.0,67.0,12.884098726725126,5,72.2,106.2,0
BBB,2014J,2622652,63.6,100.0,40.0,22.300224214119464,5,56.55,105.4,0
BBB,2014J,2623656,55.6,87.0,1.0,32.48538132760642,5,73.15,122.2,0
BBB,2014J,2627398,57.666666666666664,90.0,1.0,49.23751956926073,3,25.4,72.33333333333333,0
BBB,2014J,2629503,100.0,100.0,100.0,0.0,1,0.0,24.0,0
BBB,2014J,2631298,52.25,79.0,1.0,34.90343822605446,4,45.45,85.0,0
BBB,2014J,2634319,71.4,96.0,1.0,39.62070165961224,5,89.6,105.6,0
BBB,2014J,2638403,88.2,100.0,77.0,8.497058314499201,5,86.6,104.4,0
BBB,2014J,2660510,41.6,56.0,1.0,23.07162759754933,5,50.65,110.2,0
BBB,2014J,2670300,63.4,84.0,1.0,35.18238195460904,5,77.5,102.2,0
BBB,2014J,2677541,68.8,96.0,1.0,38.648415232710384,5,88.7,110.4,0
BBB,2014J,2681505,54.8,80.0,1.0,31.744290825280693,5,68.3,108.8,0
BBB,2014J,2681940,60.6,100.0,50.0,22.063544592834578,5,51.05,113.4,0
BBB,2014J,2682693,1.0,1.0,1.0,0.0,1,0.0,17.0,0
BBB,2014J,2685247,80.0,100.0,67.0,12.98075498574717,5,72.35,104.6,0
BBB,2014J,2687858,55.4,72.0,1.0,30.492622058458664,5,69.9,102.0,0
BBB,2014J,2688495,85.0,100.0,78.0,8.774964387392123,5,81.95,101.4,0
BBB,2014J,2688945,74.4,100.0,67.0,14.345731072343439,5,67.9,106.4,0
BBB,2014J,2692969,77.0,100.0,60.0,14.404860290887934,5,69.75,100.6,0
BBB,2014J,2694919,73.4,100.0,64.0,14.959946523968592,5,66.4,106.2,0
BBB,2014J,2698577,64.4,100.0,54.0,19.969977466186585,5,55.8,106.2,0
BBB,2014J,2698588,92.4,100.0,85.0,6.2289646009589745,5,92.4,106.8,0
CCC,2014B,28418,31.5,33.0,30.0,2.1213203435596424,2,2.91,44.5,0
CCC,2014B,29764,89.33333333333333,97.0,83.0,5.04975246918104,9,183.65,128.55555555555554,0
CCC,2014B,29820,80.22222222222223,100.0,60.0,11.289129481250733,9,160.57999999999998,128.0,0
CCC,2014B,40604,68.28571428571429,90.0,37.0,18.517687812055854,7,117.44,116.71428571428571,0
CCC,2014B,42638,68.66666666666667,84.0,50.0,13.30413469565007,9,125.13,127.55555555555556,0
CCC,2014B,45664,31.666666666666668,52.0,0.0,27.79088579612628,3,7.6899999999999995,42.666666666666664,0
CCC,2014B,46605,93.55555555555556,98.0,88.0,3.6780127484523177,9,191.22,127.0,0
CCC,2014B,49119,88.0,100.0,50.0,15.668439615992398,9,191.41,128.88888888888889,0
CCC,2014B,50263,43.0,66.0,20.0,32.526911934581186,2,6.340000000000001,27.0,0
CCC,2014B,51576,71.0,92.0,50.0,29.698484809834994,2,9.28,24.5,0
CCC,2014B,54391,44.5,50.0,39.0,7.7781745930520225,2,3.73,44.5,0
CCC,2014B,57340,70.2,81.0,60.0,7.563068160475615,5,86.23,133.4,0
CCC,2014B,59541,40.0,40.0,40.0,0.0,1,0.8,20.0,0
CCC,2014B,62278,62.166666666666664,75.0,50.0,10.534071704078471,6,45.230000000000004,85.5,0
CCC,2014B,64296,76.0,92.0,60.0,22.627416997969522,2,9.479999999999999,26.0,0
CCC,2014B,66254,72.16666666666667,90.0,48.0,18.400181158528486,6,50.410000000000004,85.5,0
CCC,2014B,69494,0.0,0.0,0.0,0.0,1,0.0,20.0,0
CCC,2014B,69703,74.55555555555556,89.0,41.0,15.828069300384609,9,154.99,128.0,0
CCC,2014B,70381,75.33333333333333,92.0,40.0,16.792855623746664,9,164.26,128.44444444444446,0
CCC,2014B,70771,50.0,50.0,50.0,0.0,1,1.0,20.0,0
CCC,2014B,74290,10.0,10.0,10.0,0.0,1,0.2,20.0,0
CCC,2014B,75454,71.66666666666667,95.0,26.0,20.512191496766015,9,141.34,128.22222222222223,0
CCC,2014B,75728,68.5,70.0,67.0,2.1213203435596424,2,6.09,44.5,0
CCC,2014B,79461,33.714285714285715,56.0,11.0,16.142225019229183,7,28.82,118.0,0
CCC,2014B,80329,60.0,60.0,60.0,0.0,1,1.2,20.0,0
CCC,2014B,82575,93.66666666666667,100.0,80.0,6.264982043070832,9,193.1,128.0,0
CCC,2014B,83219,67.55555555555556,84.0,30.0,17.02286044640494,9,148.03,128.0,0
CCC,2014B,83453,30.0,30.0,30.0,0.0,1,0.6,20.0,0
CCC,2014B,84299,51.0,68.0,29.0,14.071247279470288,5,21.32,72.2,0
CCC,2014B,86047,24.0,48.0,0.0,33.94112549695428,2,4.32,29.0,0
CCC,2014B,94484,85.6,100.0,74.0,10.89954127475097,5,102.1,133.4,0
CCC,2014B,95906,93.22222222222223,100.0,82.0,5.333333333333334,9,176.26,128.22222222222223,0
CCC,2014B,96538,36.0,55.0,13.0,21.283796653792763,3,8.49,80.0,0
CCC,2014B,105523,52.333333333333336,67.0,30.0,13.837148068394248,6,83.73,137.33333333333334,0
CCC,2014B,107028,62.0,80.0,44.0,25.45584412271571,2,5.5600000000000005,26.0,0
CCC,2014B,107339,71.0,90.0,52.0,11.269427669584644,9,125.03999999999999,129.11111111111111,0
CCC,2014B,108834,84.0,88.0,80.0,4.0,3,14.52,76.0,0
CCC,2014B,116518,71.11111111111111,86.0,59.0,10.682280239308048,9,139.26999999999998,127.22222222222223,0
CCC,2014B,117232,68.33333333333333,92.0,58.0,10.51189802081432,9,124.83,128.66666666666666,0
CCC,2014B,118098,35.22222222222222,56.0,0.0,17.598137527717086,9,64.96000000000001,127.33333333333333,0
CCC,2014B,119729,10.0,10.0,10.0,0.0,1,0.2,20.0,0
CCC,2014B,122392,54.0,72.0,30.0,16.852299546352718,5,63.24,134.2,0
CCC,2014B,123598,68.33333333333333,88.0,40.0,25.146238950056397,3,13.120000000000001,76.0,0
CCC,2014B,124193,95.77777777777777,100.0,80.0,6.200358412579427,9,197.28,128.44444444444446,0
CCC,2014B,126337,46.0,72.0,20.0,36.76955262170047,2,6.880000000000001,26.0,0
CCC,2014B,126394,85.77777777777777,94.0,69.0,7.446102634562892,9,166.34,129.33333333333334,0
CCC,2014B,126395,49.0,69.0,30.0,15.874507866387544,7,102.34,124.28571428571429,0
CCC,2014B,128510,80.0,90.0,70.0,14.142135623730951,2,9.5,25.5,0
CCC,2014B,129198,44.0,44.0,44.0,0.0,1,3.08,69.0,0
CCC,2014B,129638,33.0,40.0,26.0,9.899494936611665,2,2.62,44.5,0
CCC,2014B,129878,19.666666666666668,54.0,0.0,29.838453936712828,3,4.88,63.333333333333336,0
CCC,2014B,131145,84.0,100.0,70.0,7.745966692414833,9,170.51999999999998,126.66666666666667,0
CCC,2014B,131933,83.75,94.0,70.0,11.729592206608606,4,33.53,55.75,0
CCC,2014B,133104,87.88888888888889,94.0,79.0,5.158595846847388,9,181.79,129.0,0
CCC,2014B,134025,93.5,95.0,90.0,2.3804761428476167,4,37.81,57.25,0
CCC,2014B,135330,52.0,64.0,40.0,16.97056274847714,2,6.56,26.0,0
CCC,2014B,135792,71.0,83.0,50.0,18.24828759089466,3,14.01,43.333333333333336,0
CCC,2014B,142935,71.8,94.0,48.0,16.34625339336204,5,67.74000000000001,134.2,0
CCC,2014B,145282,95.55555555555556,100.0,90.0,3.7453675090407046,9,184.5,127.33333333333333,0
CCC,2014B,147675,65.0,80.0,50.0,21.213203435596427,2,6.6,44.5,0
CCC,2014B,151549,72.0,84.0,60.0,16.97056274847714,2,8.76,30.0,0
CCC,2014B,152428,60.55555555555556,77.0,43.0,10.771619088037681,9,120.34,127.66666666666667,0
CCC,2014B,152962,75.8,83.0,60.0,9.311283477587823,5,79.91,133.4,0
CCC,2014B,155067,48.5,66.0,31.0,24.748737341529164,2,12.760000000000002,66.5,0
CCC,2014B,155963,91.22222222222223,100.0,80.0,6.036923425424945,9,190.5,127.11111111111111,0
CCC,2014B,160300,64.33333333333333,73.0,50.0,8.981462390204985,6,97.85,136.66666666666666,0
CCC,2014B,162650,36.0,64.0,9.0,19.330459556530638,7,33.41,104.57142857142857,0
CCC,2014B,165647,44.6,80.0,10.0,29.929918142220167,5,25.81,71.2,0
CCC,2014B,165733,29.5,69.0,14.0,26.38812864401971,4,13.65,115.25,0
CCC,2014B,166160,100.0,100.0,100.0,0.0,4,117.0,132.0,0
CCC,2014B,167791,67.66666666666667,81.0,50.0,12.722683155162931,6,99.37,120.33333333333333,0
CCC,2014B,168178,45.888888888888886,73.0,15.0,20.799305543962546,9,96.09,129.22222222222223,0
CCC,2014B,169380,77.5,93.0,61.0,12.533953885346794,6,104.11,118.16666666666667,0
CCC,2014B,170025,25.0,30.0,20.0,7.0710678118654755,2,2.4,26.0,0
CCC,2014B,170864,97.2,100.0,90.0,4.38178046004133,5,124.52,133.4,0
CCC,2014B,171896,60.0,60.0,60.0,0.0,1,1.2,20.0,0
CCC,2014B,172965,95.33333333333333,100.0,83.0,5.809475019311123,9,189.94,124.66666666666667,0
CCC,2014B,175490,92.77777777777777,100.0,80.0,5.868938953886337,9,190.42000000000002,127.66666666666667,0
CCC,2014B,177967,71.8,96.0,56.0,16.31563667161046,5,98.16,133.4,0
CCC,2014B,178072,60.0,84.0,26.0,30.265491900843113,3,10.78,36.0,0
CCC,2014B,178496,85.88888888888889,92.0,60.0,10.042963263455219,9,176.35,128.33333333333334,0
CCC,2014B,180976,76.33333333333333,92.0,56.0,13.39776100697426,9,130.76,128.77777777777777,0
CCC,2014B,187435,95.33333333333333,100.0,85.0,5.123475382979799,9,193.84,129.55555555555554,0
CCC,2014B,189428,84.6,94.0,72.0,8.648699324175864,5,114.63,134.2,0
CCC,2014B,189624,48.111111111111114,59.0,20.0,12.118626618190326,9,102.18,129.66666666666666,0
CCC,2014B,191797,79.55555555555556,100.0,50.0,14.578332475896472,9,133.12,129.33333333333334,0
CCC,2014B,193163,77.0,88.0,53.0,16.391054470858997,5,19.85,83.6,0
CCC,2014B,198902,29.666666666666668,36.0,23.0,6.5064070986477125,3,5.68,63.666666666666664,0
CCC,2014B,200372,82.0,98.0,58.0,21.166010488516726,3,14.68,40.333333333333336,0
CCC,2014B,201327,28.5,51.0,13.0,16.742162345408076,6,18.42,117.83333333333333,0
CCC,2014B,204725,57.666666666666664,86.0,15.0,24.171263930543642,9,118.55000000000001,127.44444444444444,0
CCC,2014B,205398,74.0,88.0,60.0,19.79898987322333,2,9.12,25.0,0
CCC,2014B,205425,89.11111111111111,100.0,60.0,11.931517552730295,9,179.24,124.11111111111111,0
CCC,2014B,206245,89.33333333333333,98.0,70.0,9.110433579144301,9,177.06,127.44444444444444,0
CCC,2014B,206599,58.22222222222222,78.0,38.0,13.131810402394805,9,98.95,128.66666666666666,0
CCC,2014B,227192,68.77777777777777,83.0,52.0,10.883218478209669,9,124.41,129.11111111111111,0
CCC,2014B,227752,59.0,88.0,18.0,25.292573726576062,8,62.18,119.375,0
CCC,2014B,228153,30.0,30.0,30.0,0.0,1,0.6,20.0,0
CCC,2014B,230761,65.0,89.0,30.0,21.648710508172694,7,71.72999999999999,116.14285714285714,0
CCC,2014B,231339,92.0,100.0,81.0,5.830951894845301,7,156.97,146.28571428571428,0
CCC,2014B,232833,48.0,56.0,40.0,11.313708498984761,2,5.84,29.5,0
CCC,2014B,233444,49.0,50.0,48.0,1.4142135623730951,2,4.359999999999999,44.5,0
CCC,2014B,234311,45.666666666666664,55.0,30.0,13.650396819628847,3,9.129999999999999,40.333333333333336,0
CCC,2014B,234740,78.75,98.0,60.0,15.945218719101971,4,33.46,57.5,0
CCC,2014B,236205,78.6,90.0,70.0,10.08959860450355,5,94.43,134.2,0
CCC,2014B,236620,77.77777777777777,92.0,70.0,7.479601890772292,9,154.59,129.22222222222223,0
CCC,2014B,237934,71.0,82.0,60.0,15.556349186104045,2,8.58,26.5,0
CCC,2014B,239707,49.0,60.0,30.0,16.522711641858304,3,9.99,44.666666666666664,0
CCC,2014B,241955,30.0,30.0,30.0,0.0,1,0.6,20.0,0
CCC,2014B,242778,0.0,0.0,0.0,0.0,1,0.0,20.0,0
CCC,2014B,242858,72.22222222222223,81.0,50.0,9.483904493637862,9,149.93,129.33333333333334,0
CCC,2014B,244902,0.0,0.0,0.0,0.0,1,0.0,20.0,0
CCC,2014B,244977,85.11111111111111,95.0,71.0,8.738484485945552,9,158.09,129.0,0
CCC,2014B,245217,39.8,66.0,15.0,20.216330032921405,5,16.65,76.4,0
CCC,2014B,245494,44.25,67.0,30.0,15.96610994158147,4,17.95,55.75,0
CCC,2014B,247819,67.33333333333333,90.0,46.0,13.257073583562851,9,110.38,128.0,0
CCC,2014B,251385,89.2,98.0,80.0,7.120393247567159,5,120.15,133.4,0
CCC,2014B,253859,96.0,100.0,90.0,3.774917217635375,9,195.76,127.77777777777777,0
CCC,2014B,255310,72.33333333333333,83.0,60.0,7.211102550927978,9,146.91,127.77777777777777,0
CCC,2014B,260949,69.4,83.0,50.0,12.300406497347964,5,90.17,134.2,0
CCC,2014B,261265,49.666666666666664,78.0,27.0,18.553975315279473,9,81.97999999999999,128.0,0
CCC,2014B,261615,71.55555555555556,86.0,46.0,12.360330811826104,9,122.39,130.88888888888889,0
CCC,2014B,262391,59.0,68.0,50.0,12.727922061357855,2,7.12,28.5,0
CCC,2014B,264159,83.44444444444444,94.0,60.0,12.570909982088718,9,152.55,126.44444444444444,0
CCC,2014B,266040,73.0,76.0,70.0,4.242640687119285,2,8.24,27.0,0
CCC,2014B,266558,52.333333333333336,93.0,10.0,41.52509281546922,3,11.57,41.666666666666664,0
CCC,2014B,266915,20.0,20.0,20.0,0.0,1,0.4,20.0,0
CCC,2014B,267118,88.0,88.0,88.0,0.0,1,7.92,31.0,0
CCC,2014B,268018,60.25,80.0,42.0,20.039544239661073,4,14.17,65.0,0
CCC,2014B,269676,49.0,60.0,36.0,9.273618495495704,5,64.61,149.8,0
CCC,2014B,278861,96.75,100.0,90.0,3.370036032024413,8,96.22,108.875,0
CCC,2014B,279868,59.6,78.0,47.0,11.545561917897285,5,100.66,142.0,0
CCC,2014B,279883,42.0,42.0,42.0,0.0,1,3.78,39.0,0
CCC,2014B,281261,72.0,84.0,60.0,16.97056274847714,2,8.76,26.0,0
CCC,2014B,281801,93.33333333333333,100.0,84.0,4.716990566028302,9,188.17000000000002,128.66666666666666,0
CCC,2014B,282193,55.333333333333336,77.0,38.0,16.2931478440069,6,66.35,116.83333333333333,0
CCC,2014B,283798,92.71428571428571,100.0,78.0,9.827076298239911,7,144.32999999999998,131.42857142857142,0
CCC,2014B,284812,97.88888888888889,100.0,94.0,2.1473497877875216,9,194.7,126.66666666666667,0
CCC,2014B,285170,75.0,87.0,60.0,8.298020417975776,8,144.37,142.0,0
CCC,2014B,285475,81.33333333333333,96.0,73.0,7.566372975210779,9,159.35,128.0,0
CCC,2014B,289009,59.55555555555556,80.0,38.0,14.646766802874202,9,125.58,128.0,0
CCC,2014B,290382,50.0,50.0,50.0,0.0,1,1.0,20.0,0
CCC,2014B,291805,40.666666666666664,72.0,0.0,36.89625093872456,3,55.76,154.33333333333334,0
CCC,2014B,295893,25.333333333333332,50.0,0.0,25.006665778014735,3,3.34,41.666666666666664,0
CCC,2014B,296411,85.22222222222223,98.0,75.0,8.599095559676288,9,161.51,127.33333333333333,0
CCC,2014B,298040,94.77777777777777,100.0,84.0,5.585198693372013,9,180.22,127.0,0
CCC,2014B,300059,47.75,60.0,37.0,9.285164818907939,8,88.57,126.5,0
CCC,2014B,300594,32.0,44.0,20.0,16.97056274847714,2,4.36,30.0,0
CCC,2014B,300611,45.0,80.0,10.0,49.49747468305833,2,5.8,44.5,0
CCC,2014B,301232,63.44444444444444,74.0,40.0,11.566234381931649,9,126.12,128.77777777777777,0
CCC,2014B,305876,74.25,86.0,69.0,7.932002689527196,4,19.7,65.0,0
CCC,2014B,308918,56.5,63.0,50.0,9.192388155425117,2,5.41,44.5,0
CCC,2014B,309118,67.66666666666667,93.0,30.0,18.159019797334878,9,138.35000000000002,127.55555555555556,0
CCC,2014B,310088,62.5,90.0,35.0,38.890872965260115,2,4.25,44.5,0
CCC,2014B,311616,87.11111111111111,94.0,75.0,6.450667493454543,9,169.38,127.22222222222223,0
CCC,2014B,315322,7.0,12.0,0.0,6.244997998398398,3,1.71,40.333333333333336,0
CCC,2014B,315728,80.44444444444444,89.0,60.0,9.553940431977674,9,161.20999999999998,127.77777777777777,0
CCC,2014B,316227,98.8,100.0,94.0,2.6832815729997477,5,124.52,134.2,0
CCC,2014B,319042,38.0,48.0,18.0,11.661903789690601,6,32.94,117.83333333333333,0
CCC,2014B,320153,84.0,98.0,60.0,20.8806130178211,3,16.520000000000003,42.666666666666664,0
CCC,2014B,324257,44.142857142857146,78.0,4.0,27.942969130168038,7,66.7,137.42857142857142,0
CCC,2014B,325497,55.0,66.0,39.0,14.177446878757825,3,9.870000000000001,40.333333333333336,0
CCC,2014B,328261,46.0,46.0,46.0,0.0,1,4.14,32.0,0
CCC,2014B,329673,74.0,92.0,50.0,12.649110640673518,9,151.23000000000002,128.33333333333334,0
CCC,2014B,330862,51.25,98.0,26.0,25.2459331944205,8,74.74000000000001,135.25,0
CCC,2014B,335553,81.66666666666667,93.0,60.0,18.770544300401447,3,15.989999999999998,40.0,0
CCC,2014B,335648,50.0,50.0,50.0,0.0,1,1.0,20.0,0
CCC,2014B,336398,87.33333333333333,100.0,72.0,8.602325267042625,9,173.12,128.0,0
CCC,2014B,336695,70.0,70.0,70.0,0.0,1,1.4,20.0,0
CCC,2014B,338604,59.44444444444444,83.0,25.0,17.118054146946076,9,110.57,129.88888888888889,0
CCC,2014B,338731,36.25,54.0,13.0,19.259196937221102,4,8.86,65.0,0
CCC,2014B,342957,45.0,84.0,20.0,19.07223112276065,9,84.00999999999999,128.22222222222223,0
CCC,2014B,342974,68.0,85.0,60.0,8.108637370113426,9,138.16,127.55555555555556,0
CCC,2014B,344367,14.5,32.0,0.0,13.279056191361393,4,6.35,56.5,0
CCC,2014B,344396,50.0,50.0,50.0,0.0,1,1.0,20.0,0
CCC,2014B,345256,78.0,92.0,40.0,21.482551058940835,5,108.89,134.2,0
CCC,2014B,347764,40.0,40.0,40.0,0.0,1,0.8,20.0,0
CCC,2014B,348050,61.6,88.0,10.0,32.323366161339074,5,33.22,62.2,0
CCC,2014B,348159,79.11111111111111,96.0,32.0,18.52325865259974,9,175.37,127.44444444444444,0
CCC,2014B,349069,40.0,40.0,40.0,0.0,1,0.8,20.0,0
CCC,2014B,351328,77.4,88.0,62.0,10.237187113655782,5,38.26,72.4,0
CCC,2014B,351577,91.28571428571429,100.0,72.0,10.656989658033295,7,124.86,128.0,0
CCC,2014B,351775,60.77777777777778,70.0,49.0,8.197221751571957,9,113.8,127.55555555555556,0
CCC,2014B,353804,42.666666666666664,50.0,38.0,6.429100507328636,3,7.34,76.0,0
CCC,2014B,354607,71.71428571428571,84.0,52.0,10.919619738713214,7,125.18,106.85714285714286,0
CCC,2014B,355143,17.666666666666668,26.0,10.0,8.020806277010642,3,3.7299999999999995,43.0,0
CCC,2014B,356274,30.0,30.0,30.0,0.0,1,0.6,20.0,0
CCC,2014B,356523,67.5,84.0,40.0,19.20937271229855,4,29.08,55.5,0
CCC,2014B,357176,80.0,85.0,71.0,6.377042156569664,4,97.23,114.5,0
CCC,2014B,357851,40.0,40.0,40.0,0.0,1,0.8,20.0,0
CCC,2014B,357942,64.5,90.0,38.0,24.515301344262525,4,21.56,60.25,0
CCC,2014B,358075,78.5,94.0,52.0,18.929694486000912,4,31.060000000000002,57.75,0
CCC,2014B,359114,78.33333333333333,90.0,68.0,9.539392014169456,9,144.32,126.77777777777777,0
CCC,2014B,361410,64.75,75.0,60.0,7.088723439378913,4,83.65,119.75,0
CCC,2014B,362223,75.33333333333333,90.0,65.0,9.953223933312596,6,95.24000000000001,119.5,0
CCC,2014B,363374,40.0,40.0,40.0,0.0,1,0.8,20.0,0
CCC,2014B,363773,79.77777777777777,93.0,60.0,11.508451001088046,9,140.53,128.22222222222223,0
CCC,2014B,363906,62.55555555555556,92.0,34.0,16.830857903796165,9,99.98,128.0,0
CCC,2014B,363939,52.0,76.0,24.0,15.588457268119898,9,77.55,128.88888888888889,0
CCC,2014B,365993,63.0,83.0,53.0,13.638181696985857,4,16.29,65.0,0
CCC,2014B,366310,49.5,62.0,35.0,11.9582607431014,4,66.91,162.75,0
CCC,2014B,366424,10.0,10.0,10.0,0.0,1,0.2,20.0,0
CCC,2014B,368876,59.0,81.0,38.0,15.022205785658333,7,78.43,139.71428571428572,0
CCC,2014B,370336,80.0,80.0,80.0,0.0,1,1.6,20.0,0
CCC,2014B,371526,58.75,88.0,25.0,24.516758117080418,8,97.74000000000001,118.625,0
CCC,2014B,371901,65.875,94.0,38.0,23.509496561420207,8,126.56,118.875,0
CCC,2014B,374028,94.66666666666667,100.0,80.0,6.18465843842649,9,189.86,127.55555555555556,0
CCC,2014B,374756,93.83333333333333,100.0,84.0,6.145459028149701,6,123.52,117.83333333333333,0
CCC,2014B,376701,10.0,10.0,10.0,0.0,1,0.2,20.0,0
CCC,2014B,378920,77.77777777777777,93.0,50.0,13.54416643594003,9,151.73000000000002,128.66666666666666,0
CCC,2014B,379406,92.66666666666667,98.0,90.0,4.618802153517007,3,16.92,45.0,0
CCC,2014B,381240,64.5,69.0,60.0,6.363961030678928,2,6.03,44.5,0
CCC,2014B,381927,95.11111111111111,100.0,87.0,5.60009920547048,9,190.57999999999998,127.77777777777777,0
CCC,2014B,383140,66.0,90.0,43.0,19.30457631409368,4,77.85,133.0,0
CCC,2014B,383158,52.55555555555556,76.0,40.0,11.695203195232557,9,97.74000000000001,128.33333333333334,0
CCC,2014B,383311,0.0,0.0,0.0,0.0,1,0.0,20.0,0
CCC,2014B,383347,90.66666666666667,100.0,60.0,11.937336386313323,9,188.74,126.55555555555556,0
CCC,2014B,383372,50.0,90.0,28.0,19.60867155112758,9,106.75,129.0,0
CCC,2014B,383971,35.857142857142854,60.0,11.0,19.394402727149323,7,44.4,132.14285714285714,0
CCC,2014B,385120,29.333333333333332,42.0,19.0,8.286535263104035,6,20.12,119.5,0
CCC,2014B,385387,98.77777777777777,100.0,94.0,1.9860625479688292,9,193.16,127.77777777777777,0
CCC,2014B,386121,90.0,90.0,90.0,0.0,1,1.8,20.0,0
CCC,2014B,386189,33.0,56.0,10.0,32.526911934581186,2,5.24,26.0,0
CCC,2014B,387009,50.0,94.0,10.0,24.657656011875904,9,89.03,128.77777777777777,0
CCC,2014B,388538,86.6,100.0,70.0,11.081516141756055,5,106.8,133.4,0
